begintime,managedelement,eutrancellfdd,CSFB Preparation Success Rate,Inter- Frequency HO Out Success Rate,Intra- Frequency HO Out Success Rate,Downlink Traffic Volume,Uplink Traffic Volume,EUtran Cell Availability,ERAB_Drop_%,ERAB_Drop_Enb%,ERAB_Drop_MME%,S1 Signalling Establishment Success Rate,E-RAB Establishment Success Rate,Cell Downlink Average Throughput (mbit/s),Cell Uplink Average Throughput (mbit/s),RACH Success Rate,InterRat HO Out Success Rate (LTE to WCDMA),RAN Data Retainability,MCS,CQI,DL Data PDCP Packet Loss Rate,UL Data PDCP Packet Loss Rate,LATENCY,Data Calls to GSM/WCDMA Rate,VOLTE Retainability,VOLTE DL Data PDCP Packet Loss Rate,VOLTE UL Data PDCP Packet Loss Rate,VOLTE QCI1 E-RAB Establishment Success Rate,SRVCC SR-2G,SRVCC SR-3G,VOLTE Drop Rate,VOLTE Drop,Volte E-RAB Att,VOLTE Avg Users,Volte ERAB Att,EARLANG Traffic,VOLTE QCI5 E-RAB Establishment Success Rate,RE-EST SR (All QCI),RE-EST SR (QCI-1),RE-EST ATT (QCI-1),RE-EST ATT (All QCI),INTRA FREQ HO PREP#,INTER FREQ HO PREP#,INTRA FREQ HO PREP SR,INTER FREQ HO PREP SR,RRC REJECT#,DLPDCP Average User Throughput,ULPDCP Average User Throughput,PRB Utilization_DL,PRB Utilization_UL,UL_RSSI_WEIGHT_DBM_PUCCH,UL_RSSI_WEIGHT_DBM_PUSCH,BLER_UL,Maximum Connected User Number,Maximum DL Traffic Volume (kbit/s),Avg User,S1 based HO Success Rate,BLER_DL,Maximum UL Traffic Volume (kbit/s),RRC Setup Attempt,MIMO Transmission Rank 2 Rate,X2 based HO Success Rate,RRC Setup Success Rate Bin
2020-09-18,KUREHL,KUREH84L,100.0,,,12.1397705078125,3.5345458984375,100.0,0.0,0.0,0.0,98.54,99.2,13604.44,82036.59,98.32935560859188,100.0,0.0,24.31,14.841,0.0,0.0,1.371,0.5415,100.0,0.0,0.0,100.0,,,0.0,0,2,0.0,2,0.003,98.42,,,0,0,0,0,,,0,55592.3,698.66,0.6036547222222222,4.986921388888889,-114.239089,-118.36437,0.224,19,11045,12.96,,0.232,1057,411,,,1
2020-09-18,SILOSL,SILOS14L,,100.0,100.0,0.1275634765625,0.0623779296875,100.0,0.0,0.0,0.0,100.0,100.0,12185.65,27439.23,97.05882352941177,,0.0,14.954,12.937,0.0,0.0,1167.314,0.0,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,100.0,100.0,0,10825.41,,0.5649539417914665,4.602216162757841,-118.950744,-119.440503,0.118,1,113,0.10555555555555556,,0.255,86,30,81.035,,0
2020-09-18,ASELYL,ASELY92L,,,,1.03857421875,0.297119140625,100.0,0.0,0.0,0.0,100.0,100.0,9964.33,7405.65,100.0,,0.0,25.908,14.976,0.0,0.0,1.195,0.0,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,,,0,40121.56,,0.3418686111111111,4.636969166666667,-119.822229,-118.473889,0.001,5,1170,2.9830555555555556,,0.01,177,242,,,1
2020-09-18,SILTEL,SILTE12L,100.0,100.0,100.0,6.5694580078125,4.5516357421875,100.0,0.0,0.0,0.0,100.0,100.0,60181.44,32078.96,100.0,100.0,0.0,12.087,10.355,0.0,0.0,8.088,2.9289,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,100.0,100.0,0,6438.56,3158.12,5.0294379768296125,4.7450115851935575,-117.495173,-118.292068,0.1,7,11208,1.8972222222222221,,0.187,1509,233,51.718,100.0,1
2020-09-18,INBASL,INBASGL82,,,100.0,0.001220703125,0.001220703125,100.0,,,,100.0,100.0,2586.13,2465.45,100.0,,,20.667,10.667,0.0,0.0,2.0,0.0,,,,,,,,0,0,0.0,0,0.0,,,,0,0,0,0,100.0,,0,,,0.2830102777777778,4.600115277777777,-120.998229,-120.999578,0.045,1,9,0.0002777777777777778,,0.216,10,1,,,1
2020-09-18,ASELYL,ASELY22L,,,100.0,0.015380859375,0.0030517578125,100.0,0.0,0.0,0.0,100.0,100.0,6940.83,5481.56,100.0,,0.0,25.928,14.957,0.0,0.0,1.601,0.0,,,,,,,,0,0,0.0,0,0.0,,,,0,0,0,0,100.0,,0,,,0.3332305555555556,4.609661388888889,-120.165958,-118.501583,0.011,2,4,0.8994444444444445,,0.014,4,60,,,1
2020-09-18,SOBTKL,SOBTKB2L,,,,27.7547607421875,2.1153564453125,100.0,0.0,0.0,0.0,100.0,100.0,40138.45,15664.83,100.0,,0.0,26.785,14.883,0.0,0.0,1.661,0.0,,,,,,,,0,0,0.0,0,0.0,,,,0,0,0,0,,,0,72283.69,14549.73,0.4694308333333333,4.6591305555555556,-112.893124,-112.793943,0.005,4,15550,1.8119444444444444,,0.01,1535,173,,,1
2020-09-18,ASELYL,ASELY13L,100.0,,,221.6571044921875,5.398681640625,100.0,1.463,1.463,0.0,100.0,100.0,60558.51,13014.01,95.65217391304348,,1.463,16.063,12.168,0.0,0.0,12.522,1.1429,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,,,0,17396.7,2623.11,4.220965,5.6364672222222225,-119.779887,-120.31294,0.131,3,40494,0.8872222222222222,,0.127,704,153,,,1
2020-09-18,INBASVL,INBASVL54,,100.0,,1.503662109375,0.8189697265625,100.0,0.0,0.0,0.0,100.0,100.0,17982.24,30294.31,100.0,,0.0,25.37,14.8,0.0,0.0,2.119,0.0,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,,100.0,0,54201.04,16757.45,0.2910052792442345,4.6201742150597385,-115.230247,-114.473403,0.05,2,3225,0.4486111111111111,,0.051,785,93,,,1
2020-09-18,ASELYL,ASELY82L,,,100.0,175.9857177734375,11.2132568359375,100.0,0.258,0.258,0.0,100.0,100.0,46600.11,9302.77,97.24409448818898,100.0,0.258,27.463,14.674,0.0,0.0,1.243,0.625,,,,,,,,0,0,0.0,0,0.0,100.0,,,0,0,0,0,100.0,,0,65159.96,10298.75,1.0095888888888889,4.9724522222222225,-118.878631,-117.902931,0.021,9,31579,2.0772222222222223,,0.061,605,241,,,0
2020-09-18,INBASL,INBASGL94,100.0,,100.0,0.3128662109375,0.0711669921875,100.0,0.0,0.0,0.0,100.0,100.0,8355.32,950517.71,98.11320754716981,,0.0,20.501,14.977,0.0,0.0,2.156,0.0,,,,,,,,0,0,0.0,0,0.0,,,,0,0,0,0,100.0,,0,16843.03,,0.292675,4.622980277777778,-114.464239,-114.620755,0.368,3,1178,1.136111111111111,,0.387,127,51,,,1
2020-09-17,SILTEL,SILTE11L,100.0,88.889,97.854,32276.940063476562,3558.1285400390625,98.45254629629629,0.661,0.034,0.627,99.952,99.81,1400845.5,530207.26,96.0229797498889,98.673,0.661,19.974,12.699,0.002,0.004,3.222,9.2775,100.0,0.07,0.107,100.0,,92.308,0.0,0,210,0.16666666666666666,210,4.896,99.9,79.57446808510639,87.5,8,235,11,16,98.81974248927038,91.11111111111111,0,20448.77,5768.29,13.83569490218753,9.876637780668787,-114.24862,-118.414661,0.069,36,123205,8.51912037037037,78.7879,0.123,24424,27839,64.811,100.0,0
2020-09-17,SILTEL,SILTE12L,100.0,97.258,99.774,11447.010009765625,1257.0545654296875,98.44907407407408,0.067,0.0,0.067,99.911,97.67,1616396.21,732922.22,86.20953706926558,99.195,0.067,16.69,11.534,0.001,2.081,4.451,7.2845,100.0,0.029,22.585,100.0,,0.0,0.0,0,120,0.11458333333333333,120,3.256,99.88,80.35714285714286,100.0,2,112,1,4,99.77426636568849,99.35483870967742,0,39156.3,11308.73,6.102067493312125,5.318164449425204,-116.986495,-117.752762,0.078,12,121688,3.205185185185185,66.6667,0.176,46903,11269,71.03,90.7692,0
2020-09-17,SILOSL,SILOS11L,98.958,38.5,73.401,12245.28125,812.1217041015625,98.8280701754386,0.118,0.052,0.066,99.951,98.46,1132560.6,416550.76,28.5974171004521,97.596,0.118,17.068,12.278,0.003,0.039,11.461,13.0874,99.4,0.083,0.357,97.99,,100.0,0.5988,1,149,0.09473684210526316,149,3.314,98.77,61.78861788617886,50.0,2,123,45,118,84.84848484848484,41.0,0,19041.1,1978.05,6.095508410965227,7.025512127579464,-116.151285,-119.324751,0.133,21,202474,3.5648187134502924,72.4638,0.14,23391,14827,68.329,99.1379,0
2020-09-17,INBASL,INBASGL74,100.0,99.371,99.894,3552.888671875,297.868896484375,100.0,0.025,0.019,0.006,99.985,99.91,748973.28,633261.76,84.96024734982332,100.0,0.025,25.277,14.606,0.023,0.102,47.32,0.1897,100.0,0.099,0.263,100.0,,100.0,0.0,0,317,0.34375,317,8.106,99.9,80.0,,0,5,0,0,100.0,100.0,0,63433.75,2031.52,0.912132337962963,5.009134756944444,-113.991932,-115.133906,0.092,19,126741,2.364050925925926,100.0,0.1,13690,6851,,,0
2020-09-17,ASELYL,ASELY42L,100.0,100.0,91.102,37704.534423828125,2757.505126953125,100.0,0.258,0.059,0.199,99.997,99.96,1256043.81,437196.17,91.59246369854795,98.667,0.258,22.058,13.109,0.008,0.016,2.268,0.1428,95.78,0.145,0.146,100.0,,,4.2254,30,654,0.75,654,16.142,99.96,37.333333333333336,100.0,1,75,1,0,99.91525423728814,100.0,0,40072.84,6533.49,7.530773831018519,6.834369467592593,-113.130374,-116.319915,0.051,50,125901,14.509027777777778,77.1493,0.089,35796,36267,,,0
2020-09-17,ASELYL,ASELY72L,99.934,58.989,96.072,130568.32299804688,13596.307006835938,100.0,0.139,0.045,0.094,99.994,99.97,2244869.12,630343.74,97.26816601977198,95.642,0.139,25.956,14.465,0.007,0.016,1.407,0.2978,98.25,0.148,0.18,99.96,,100.0,1.7506,41,2300,2.2083333333333335,2300,49.215,99.99,77.1689497716895,90.0,10,438,7,0,99.42716857610475,100.0,0,31737.43,8559.51,21.816650208333332,13.694683703703705,-105.727539,-113.549448,0.051,173,108673,58.83443287037037,55.7377,0.05,40684,139945,,,0
2020-09-17,KUREHL,KUREH84L,100.0,21.918,20.364,3973.93310546875,507.101318359375,100.0,0.027,0.008,0.019,99.676,99.34,809612.68,1579535.37,84.33219641600347,99.767,0.027,24.968,14.771,0.009,0.081,3.873,2.555,100.0,0.156,0.893,99.49,,98.182,0.0,0,197,0.03125,197,2.113,99.51,66.66666666666667,,0,3,218,55,20.727272727272727,24.65753424657534,0,48203.59,2919.09,1.4462513541666666,5.452209976851852,-112.823318,-118.090331,0.197,36,85974,16.99744212962963,96.7742,0.149,32511,15455,,,0
2020-09-17,INBASVL,INBASVL41,100.0,100.0,99.689,541.7552490234375,46.33740234375,100.0,1.025,0.0,1.025,100.0,97.1,373822.6,238437.46,74.5742092457421,100.0,1.025,21.499,13.301,0.02,0.052,47.327,1.4641,98.15,0.083,0.141,96.15,,,1.8519,1,26,0.020833333333333332,26,1.378,98.98,41.666666666666664,,0,12,0,0,100.0,100.0,0,23462.84,1356.43,1.0428036760110189,5.345021366235329,-116.259869,-118.427569,0.052,5,50417,0.31619212962962967,94.1176,0.166,2304,754,,,0
2020-09-17,SOBTKL,SOBTKE2L,100.0,100.0,99.937,13630.248657226562,955.5687255859375,100.0,0.015,0.012,0.003,99.989,99.92,1091595.04,359643.21,95.39965497412305,,0.015,22.106,13.122,0.005,0.017,3.452,0.0,99.67,0.072,0.106,99.67,,,0.3279,1,301,0.4270833333333333,301,8.985,99.97,32.35294117647059,0.0,5,34,0,0,100.0,100.0,0,37655.66,6599.45,3.6109668488926268,5.349825658816933,-110.557296,-111.727501,0.051,33,108721,6.368194444444445,99.7468,0.103,40958,18123,,,0
2020-09-17,SILTEL,SILTE22L,100.0,96.503,100.0,5682.3341064453125,621.90576171875,98.44328703703704,0.183,0.0,0.183,99.98,99.74,1328977.89,612395.33,90.9561340657591,96.61,0.183,20.801,10.771,0.006,0.005,4.81,2.1928,100.0,0.148,0.055,100.0,,100.0,0.0,0,98,0.020833333333333332,98,1.836,99.82,78.78787878787878,,0,264,0,9,100.0,96.85314685314685,0,26047.73,5048.12,7.298967962945093,5.195443561227444,-118.736865,-118.361137,0.063,13,91133,2.7603125,94.4444,0.182,40301,10064,71.001,100.0,0
2020-09-17,ASELYL,ASELY93L,100.0,,,33525.58251953125,2160.64990234375,100.0,0.452,0.408,0.045,99.998,99.96,1185599.92,328050.53,94.98495070057083,,0.452,25.214,14.39,0.007,0.016,1.331,0.0396,97.1,0.122,0.13,100.0,,,2.8963,19,657,0.7291666666666666,657,16.155,99.96,77.01149425287356,100.0,12,261,0,0,,,0,30217.67,5065.67,17.706625092592592,8.781857083333334,-115.660867,-118.560808,0.05,61,127771,17.388182870370372,,0.089,22289,44996,,,0
2020-09-17,INBASL,INBASGL92,100.0,100.0,100.0,940.321533203125,73.5218505859375,100.0,0.145,0.146,0.0,100.0,100.0,550257.18,160126.25,81.0479375696767,100.0,0.145,19.775,11.843,0.01,0.04,37.961,1.2987,100.0,0.035,0.107,100.0,,,0.0,0,75,0.10416666666666667,75,2.634,100.0,20.0,,0,5,0,0,100.0,100.0,0,37312.85,4536.81,0.7768078472222222,4.693974131944445,-120.225581,-120.905093,0.041,6,65102,0.37394675925925924,100.0,0.129,16833,487,,,0
2020-09-17,INBASVL,INBASVL44,100.0,100.0,98.46,5633.7706298828125,364.4176025390625,100.0,0.059,0.025,0.034,100.0,99.92,1039726.05,428164.35,94.09903612684865,100.0,0.059,24.842,14.219,0.005,0.067,42.914,0.0109,99.34,0.037,0.248,99.81,,,0.6623,3,532,0.28125,532,6.91,99.95,46.666666666666664,100.0,1,15,6,0,99.56011730205279,100.0,0,64447.58,4385.72,1.2043721729669667,5.079436433713743,-112.467221,-115.15857,0.069,21,140666,3.417939814814815,100.0,0.104,24481,11517,,,0
2020-09-17,ASELYL,ASELY32L,100.0,100.0,96.707,32136.958740234375,3573.2464599609375,100.0,0.49,0.287,0.204,99.993,99.77,1766806.97,515277.76,92.2943722943723,98.896,0.49,25.25,14.066,0.006,0.017,2.154,3.0333,97.34,0.078,0.119,100.0,,100.0,2.6611,19,684,0.9791666666666666,684,21.806,99.94,82.01342281879195,100.0,9,745,2,0,99.65337954939342,100.0,0,46630.68,5786.81,6.627965335648148,7.285080300925926,-113.457204,-116.617382,0.067,58,115296,14.747141203703704,90.4762,0.081,39669,40852,,,0
2020-09-17,KUREHL,KUREH82L,100.0,100.0,49.688,980.43896484375,198.30126953125,100.0,0.137,0.071,0.068,99.899,99.21,1104675.93,2408674.64,91.50805270863836,100.0,0.137,22.562,12.566,0.006,0.146,36.593,12.551,100.0,0.085,1.06,100.0,,100.0,0.0,0,28,0.0,28,0.551,99.8,28.571428571428573,100.0,1,21,150,0,53.125,100.0,0,31627.93,1218.17,1.0886264930555556,4.794239837962963,-119.451388,-118.367578,0.129,10,44172,1.4034953703703703,93.5294,0.124,18318,992,,,0
2020-09-17,SILOSL,SILOS14L,100.0,100.0,100.0,9253.338256835938,2094.4034423828125,98.8233918128655,0.052,0.0,0.052,99.973,98.97,811719.8,667569.77,95.15407554671968,100.0,0.052,20.296,11.105,0.004,0.004,4.526,0.6601,100.0,0.283,0.154,100.0,,100.0,0.0,0,76,0.021052631578947368,76,0.911,99.23,71.42857142857143,,0,7,0,0,100.0,100.0,0,98733.54,22791.8,1.3292242129573355,5.3493947125319075,-118.567212,-118.865082,0.052,8,231656,1.6936842105263157,,0.117,46580,3655,89.607,100.0,0
2020-09-17,ASELYL,ASELY22L,100.0,100.0,92.907,29217.72216796875,2903.33349609375,99.98726851851852,0.331,0.103,0.228,99.993,99.96,1135329.03,457353.44,91.36112219877973,95.522,0.331,25.423,14.335,0.012,0.013,1.971,0.1863,95.89,0.197,0.111,100.0,,100.0,4.1096,24,554,0.6145833333333334,554,13.664,99.99,81.65137614678899,100.0,3,109,1,0,99.92205767731879,100.0,0,60977.57,21149.96,4.9529958566108006,6.78313894320298,-115.333913,-117.143614,0.049,44,129289,11.739409722222222,46.4968,0.093,45986,30306,,,0
2020-09-17,ASELYL,ASELY52L,100.0,98.99,98.881,14257.073974609375,1014.5135498046875,100.0,0.209,0.026,0.183,99.995,99.97,1480794.49,465145.21,90.95826893353942,98.851,0.209,21.493,13.56,0.01,0.024,2.056,0.3114,99.37,0.128,0.16,100.0,,,0.6316,3,472,0.3854166666666667,472,8.923,99.97,38.333333333333336,100.0,1,60,0,0,100.0,100.0,0,34549.3,12564.66,3.881934710648148,5.570434305555556,-117.529166,-118.177719,0.048,29,83591,6.594918981481481,98.4772,0.067,43152,21523,,,0
2020-09-17,SILOSL,SILOS12L,100.0,98.113,98.214,2356.8629150390625,224.68603515625,98.83391812865497,0.082,0.027,0.055,99.979,98.27,1658414.92,686795.46,82.21901555234889,98.824,0.082,19.978,12.42,0.005,0.044,6.16,3.8839,98.77,0.067,0.256,97.75,,,1.2346,1,89,0.010526315789473684,89,1.385,97.75,71.42857142857143,,0,35,1,2,99.10714285714286,98.74213836477988,0,29620.16,2931.85,4.927432983428099,4.802963199202994,-119.011893,-119.151775,0.065,10,86193,2.0166666666666666,77.7778,0.388,29623,4841,87.936,100.0,0
2020-09-17,INBASL,INBASGL71,100.0,,100.0,529.9288330078125,41.6446533203125,100.0,0.074,0.0,0.074,99.83,99.45,606388.94,174018.78,28.13568985176739,100.0,0.074,22.037,12.643,0.114,0.865,263.537,11.6959,98.04,0.533,2.081,96.3,,,1.9608,1,27,0.020833333333333332,27,1.136,99.48,84.05797101449275,,0,69,0,0,100.0,,0,11302.1,557.22,1.104599351851852,5.439956898148148,-114.315583,-115.846586,0.241,5,30254,0.26109953703703703,100.0,0.203,7318,596,,,0
2020-09-17,SOBTKL,SOBTKC2L,100.0,,98.998,9606.849609375,724.136962890625,100.0,0.08,0.023,0.057,100.0,99.94,1231572.22,354940.18,95.15784015038568,,0.08,18.987,12.02,0.016,0.043,3.834,0.0256,99.56,0.147,0.192,97.83,,100.0,0.4376,2,460,0.3541666666666667,460,8.538,99.98,36.0,0.0,11,50,0,0,100.0,,0,52419.82,7968.33,1.962122113325263,5.070456606760406,-112.493387,-112.843063,0.022,25,149932,4.581840277777777,94.152,0.122,46987,13078,70.153,,0
2020-09-17,ASELYL,ASELY03L,100.0,,,20685.855346679688,1538.9327392578125,99.98726851851852,0.737,0.659,0.081,99.996,99.88,920226.72,297240.24,93.61564262844946,,0.737,23.729,13.471,0.013,0.034,1.888,0.1505,96.9,0.273,0.31,100.0,,,3.1026,13,408,0.3645833333333333,408,8.105,99.88,73.44632768361582,100.0,2,177,0,0,,,0,24418.69,5529.95,11.443224533022985,7.795108059354088,-113.558811,-118.080644,0.08,35,121940,8.529733796296297,,0.104,23263,23654,,,0
2020-09-17,INBASL,INBASGL82,100.0,100.0,95.868,975.3316650390625,102.4024658203125,100.0,0.251,0.0,0.251,100.0,99.86,1021105.39,505522.04,91.1036036036036,100.0,0.251,22.579,12.9,0.065,0.314,55.335,0.1686,100.0,0.196,0.548,100.0,,,0.0,0,150,0.10416666666666667,150,3.741,99.91,93.33333333333333,,0,15,0,0,100.0,100.0,0,43391.62,4991.73,0.8790723842592593,4.7275508101851855,-120.468363,-120.905458,0.06,8,82555,0.6570138888888889,68.75,0.117,9458,1272,,,0
2020-09-17,SILOSL,SILOS24L,100.0,83.516,100.0,10753.591064453125,2626.913330078125,98.67602339181286,0.016,0.0,0.016,99.977,99.57,1800986.49,745721.55,100.0,100.0,0.016,19.607,12.69,0.0,0.0,2.196,0.1726,100.0,0.006,0.004,100.0,,100.0,0.0,0,75,0.0,75,0.837,99.95,100.0,,0,1,0,14,100.0,84.61538461538461,0,80444.68,38813.26,1.7625033640849084,5.286729539696202,-118.722326,-119.145462,0.032,10,251953,1.2978713450292396,91.6667,0.11,47545,4444,83.311,100.0,0
2020-09-17,SILTEL,SILTE32L,100.0,99.766,97.436,16817.546752929688,593.8507080078125,98.44675925925925,0.093,0.031,0.062,99.937,98.97,1754494.24,725264.28,90.0,97.642,0.093,19.181,12.423,0.001,0.012,8.805,13.4486,96.15,0.915,2.851,100.0,,100.0,3.8462,1,24,0.0,24,0.144,99.54,77.5,100.0,1,40,2,1,98.71794871794872,99.76635514018692,0,72431.59,16256.77,3.6147800410017865,4.882895169701838,-118.992109,-119.288122,0.084,9,178077,0.7985995370370371,77.7778,0.131,47001,3216,49.776,100.0,0
2020-09-17,INBASVL,INBASVL62,100.0,100.0,100.0,887.703857421875,205.2874755859375,100.0,0.273,0.0,0.273,100.0,98.29,749603.34,253682.63,77.76243093922652,100.0,0.273,25.569,14.173,0.007,0.016,27.607,0.2395,98.63,0.037,0.053,100.0,,,1.3699,1,69,0.0625,69,2.001,98.39,24.8062015503876,,0,129,0,0,100.0,100.0,0,54570.51,7020.41,0.6142632236857335,4.774606298756916,-118.775131,-118.602096,0.039,8,88026,0.4595601851851852,100.0,0.086,3473,608,,,1
2020-09-17,SOBTKL,SOBTKB2L,100.0,,97.297,11735.674072265625,2288.33251953125,100.0,0.12,0.008,0.112,100.0,99.95,1678683.84,531001.45,89.82155232155232,,0.12,26.625,14.576,0.003,0.005,3.8,0.0537,97.4,0.179,0.14,100.0,,,2.5974,2,79,0.07291666666666667,79,2.411,99.95,34.61538461538461,,0,26,-1,0,100.07949125596184,,0,52909.86,8459.44,2.515137699040879,5.776395544277865,-111.657984,-112.462011,0.072,16,130944,4.329618055555556,81.0056,0.055,44690,8976,,,0
2020-09-17,SOBTKL,SOBTKH2L,100.0,,99.712,13965.068115234375,887.7288818359375,100.0,0.029,0.0,0.029,100.01,99.99,1090188.12,292948.09,90.81311196253725,,0.029,24.73,13.579,0.007,0.015,1.619,0.0567,99.56,0.097,0.1,100.0,,,0.4405,1,232,0.28125,232,6.998,100.0,5.2631578947368425,,0,19,0,0,100.0,,0,43303.81,8806.4,3.2610829361741893,5.245911141482105,-112.101733,-112.564498,0.038,23,82742,4.619178240740741,100.0,0.093,42175,10235,,,1
2020-09-17,ASELYL,ASELY12L,99.726,100.0,99.06,18248.922241210938,1242.8123779296875,99.98611111111111,0.533,0.189,0.346,99.996,99.78,1353640.27,411522.8,90.85034231236803,97.436,0.533,17.565,11.61,0.04,0.111,4.774,2.2562,91.21,0.608,0.829,100.0,,100.0,8.7912,40,375,0.4375,375,9.219,99.9,76.37362637362638,85.71428571428571,7,182,0,0,100.0,100.0,0,23527.34,3590.77,7.289371083748429,6.034266537870677,-116.054899,-117.901412,0.084,44,127026,8.495740740740741,84.2105,0.133,44144,25094,,,0
2020-09-17,SOBTKL,SOBTKA2L,99.647,,100.0,4782.2547607421875,277.9451904296875,100.0,0.027,0.027,0.0,100.0,99.94,1373429.98,348205.07,92.01530002390629,,0.027,26.397,14.611,0.004,0.075,3.991,0.0451,98.61,0.097,0.841,100.0,,,1.3889,1,70,0.020833333333333332,70,1.384,100.0,0.0,50.0,2,7,0,0,100.0,,0,60612.33,3664.89,1.2226097634789086,4.898284104665239,-113.746533,-114.13283,0.097,12,90237,2.0778125,100.0,0.074,45912,7004,,,0
2020-09-17,SILOSL,SILOS22L,100.0,90.972,97.674,1981.8216552734375,12239.846801757812,98.67485380116959,0.029,0.0,0.029,100.0,99.74,908326.5,1254755.49,58.44847255672455,96.296,0.029,18.52,11.77,0.002,0.0,2.712,1.144,100.0,0.04,0.015,100.0,,100.0,0.0,0,45,0.07368421052631578,45,2.336,99.8,72.72727272727273,,0,33,1,8,97.67441860465117,94.44444444444444,0,48471.94,13831.59,2.7995350936719907,16.038285572332228,-120.837119,-120.052549,0.085,7,75715,1.849953216374269,91.6667,0.139,29352,4418,58.219,,0
2020-09-17,ASELYL,ASELY33L,100.0,,,9975.931274414062,1765.7655029296875,100.0,1.18,0.939,0.249,99.992,99.75,1215401.58,305013.57,91.0832189318167,,1.18,25.338,14.267,0.017,0.049,2.228,0.9601,93.47,0.195,0.334,98.52,,,6.5292,19,271,0.3541666666666667,271,7.978,99.92,81.08651911468813,100.0,4,497,0,0,,,0,31119.13,5478.13,6.686411504629629,7.48745150462963,-116.38263,-119.540933,0.094,26,116759,5.871782407407408,,0.08,22205,12593,,,0
2020-09-17,SILTEL,SILTE31L,100.0,79.167,45.313,4806.454345703125,1182.23046875,98.44212962962963,0.362,0.022,0.341,99.91,99.22,981024.63,591925.09,75.06827592282619,91.677,0.362,18.354,11.459,0.009,0.056,60.979,29.0076,97.06,0.311,1.071,100.0,,100.0,2.9412,2,68,0.010416666666666666,68,1.128,99.74,67.94871794871794,,0,156,253,5,50.5859375,79.16666666666667,0,24495.45,5435.2,4.026883356185802,6.311773495946694,-116.387664,-119.202683,0.192,11,188031,1.5949305555555555,75.2294,0.159,24233,6880,58.833,100.0,0
2020-09-17,INBASVL,INBASVL61,100.0,66.667,97.863,469.9290771484375,47.4749755859375,100.0,0.749,0.0,0.749,100.0,97.26,317619.58,212479.84,86.80430879712746,100.0,0.749,20.147,13.158,0.014,0.013,85.231,0.5882,100.0,0.06,0.035,100.0,,,0.0,0,32,0.03125,32,1.22,97.79,64.58333333333333,,0,96,0,0,100.0,100.0,0,11767.23,1417.63,1.0873401004652885,5.327220977337438,-118.736612,-119.140371,0.044,5,43439,0.303275462962963,89.6552,0.1,5103,512,,,0
2020-09-17,INBASL,INBASGL84,100.0,99.242,99.832,4326.414306640625,464.2669677734375,100.0,0.012,0.0,0.012,99.983,99.97,632837.31,351160.67,93.65273775216139,100.0,0.012,24.415,14.265,0.03,0.036,37.354,0.0353,99.79,0.15,0.121,100.0,,100.0,0.2088,1,562,0.4166666666666667,562,9.121,99.96,75.0,100.0,1,4,0,0,100.0,100.0,0,55879.84,5300.91,1.1448512847222223,5.144538634259259,-109.849711,-115.003098,0.067,20,124373,4.428368055555556,88.8889,0.104,21565,11740,,,0
2020-09-17,SOBTKL,SOBTKG2L,99.324,,99.112,9526.82080078125,450.544677734375,100.0,0.168,0.024,0.144,99.952,99.77,1680452.87,385256.44,83.56997971602433,,0.168,25.517,13.857,0.006,0.236,4.606,0.096,100.0,0.202,2.501,100.0,,100.0,0.0,0,133,0.052083333333333336,133,2.037,99.85,20.0,,0,5,0,0,100.0,,0,52500.7,5407.39,2.1767320927950657,5.100613867862816,-112.172342,-112.211007,0.19,9,91662,1.9257175925925925,98.995,0.135,35587,4146,,,0
2020-09-17,SOBTKL,SOBTKK2L,100.0,,100.0,422.943359375,42.30517578125,100.0,0.0,0.0,0.0,100.0,99.85,653634.48,230448.08,89.01937756899589,,0.0,17.43,11.99,0.045,0.073,16.912,0.0,100.0,0.297,0.339,100.0,,,0.0,0,22,0.0,22,0.61,100.0,75.0,,0,8,0,0,100.0,,0,42167.74,739.58,0.5284036235354586,4.631830633008983,-113.704104,-113.935471,0.033,5,60506,0.27516203703703707,100.0,0.152,3455,771,76.387,,0
2020-09-17,SILOSL,SILOS21L,100.0,49.754,38.971,13337.611328125,724.607421875,98.66900584795322,1.555,0.061,1.498,99.909,99.0,1266278.41,690068.91,19.7105531001213,94.565,1.555,17.246,12.061,0.003,0.022,19.239,22.1677,100.0,0.119,0.288,99.31,,84.211,0.0,0,144,0.07368421052631578,144,2.567,99.53,86.72199170124482,85.71428571428571,7,482,128,91,52.94117647058823,55.172413793103445,0,30519.73,2803.57,4.905580511913558,6.852575872469807,-116.475252,-119.377181,0.125,13,214299,3.0974736842105264,73.3696,0.126,21408,12534,62.766,100.0,0
